Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Terpenoid backbone biosynthesis	3/22	7.076417e-01	9.999962e-01	0	0	8.281700e-01	2.863956e-01	IDI1;HMGCS1;PDSS1
KEGG_2021_Human	Vibrio cholerae infection	7/50	7.090125e-01	9.999962e-01	0	0	8.536958e-01	2.935707e-01	ERO1A;ATP6V0B;SEC61G;KDELR3;ATP6V0D2;PDIA4;ATP6V1B1
KEGG_2021_Human	Hepatitis C	23/157	7.119814e-01	9.999962e-01	0	0	8.997291e-01	3.056411e-01	RSAD2;STAT1;FASLG;YWHAZ;CLDN11;CLDN5;CXCL10;CASP8;IFNG;OAS1;PPP2R2C;CLDN14;OAS2;OAS3;CLDN19;IRF7;E2F1;CYCS;E2F2;BAX;E2F3;BAK1;IKBKE
KEGG_2021_Human	GnRH secretion	9/64	7.157365e-01	9.999962e-01	0	0	8.580531e-01	2.869700e-01	GABBR2;GABBR1;KCNJ6;PRKCB;GPER1;ITPR1;CACNA1F;HCN2;CACNA1G
KEGG_2021_Human	Aldosterone-regulated sodium reabsorption	5/37	7.278852e-01	9.999962e-01	0	0	8.194206e-01	2.602577e-01	IRS1;PRKCB;ATP1A2;ATP1B2;NR3C2
KEGG_2021_Human	Dopaminergic synapse	19/132	7.292221e-01	9.999962e-01	0	0	8.813831e-01	2.783204e-01	CAMK2B;GRIA2;KCNJ6;MAOB;PRKCB;CAMK2A;ITPR1;GNG11;GRIN2B;ADCY5;PPP2R2C;KIF5C;CREB3L1;GNG7;CREB3L2;KIF5A;DRD2;GRIA3;GRIA4
KEGG_2021_Human	Glyoxylate and dicarboxylate metabolism	4/30	7.301991e-01	9.999962e-01	0	0	8.068504e-01	2.537044e-01	CAT;PGP;HOGA1;HAO2
KEGG_2021_Human	Neurotrophin signaling pathway	17/119	7.332798e-01	9.999962e-01	0	0	8.736787e-01	2.710395e-01	CAMK2B;NTRK1;NTRK2;IRS1;MAGED1;BDNF;RIPK2;CAMK2A;FASLG;NTF4;RPS6KA6;IRAK1;CAMK4;MAPKAPK2;BAX;NFKBIE;SH2B2
KEGG_2021_Human	Fluid shear stress and atherosclerosis	20/139	7.335082e-01	9.999962e-01	0	0	8.809533e-01	2.730220e-01	GSTM3;GSTM2;NCF1;GSTO2;NCF2;CAV2;CAV1;PDGFA;PLAT;CYBA;MMP9;ICAM1;BMP4;IFNG;CTSL;RAC2;HMOX1;SDC1;CCL2;GSTT2B
KEGG_2021_Human	Mismatch repair	3/23	7.365825e-01	9.999962e-01	0	0	7.867146e-01	2.405254e-01	PCNA;RFC4;EXO1
KEGG_2021_Human	Protein export	3/23	7.365825e-01	9.999962e-01	0	0	7.867146e-01	2.405254e-01	IMMP2L;SEC61G;SRPRB
KEGG_2021_Human	Proximal tubule bicarbonate reclamation	3/23	7.365825e-01	9.999962e-01	0	0	7.867146e-01	2.405254e-01	CA4;ATP1A2;ATP1B2
KEGG_2021_Human	Aminoacyl-tRNA biosynthesis	9/66	7.499745e-01	9.999962e-01	0	0	8.278471e-01	2.381849e-01	GARS1;EPRS1;MARS2;MARS1;DARS2;YARS1;TARS1;WARS1;VARS1
KEGG_2021_Human	Circadian rhythm	4/31	7.542120e-01	9.999962e-01	0	0	7.769208e-01	2.191552e-01	PER2;PER1;BHLHE41;NR1D1
KEGG_2021_Human	Cardiac muscle contraction	12/87	7.564268e-01	9.999962e-01	0	0	8.387712e-01	2.341426e-01	CACNA2D1;TPM2;ATP2A3;CASQ2;CACNA2D2;ATP1A2;ATP1B2;CYC1;CACNA1F;COX6C;COX7A1;TRDN
KEGG_2021_Human	Thyroid hormone signaling pathway	17/121	7.581084e-01	9.999962e-01	0	0	8.567745e-01	2.372656e-01	THRB;THRA;PRKCB;STAT1;ATP2A3;SLC2A1;GATA4;SLC16A10;ATP1A2;ATP1B2;HIF1A;ESR1;BMP4;MED14;PLCD3;RXRG;PLCD4
KEGG_2021_Human	Hepatocellular carcinoma	24/168	7.599292e-01	9.999962e-01	0	0	8.734005e-01	2.397746e-01	GSTM3;TCF7L2;GSTM2;GSTO2;PRKCB;CDKN2A;TXNRD1;LEF1;IGF2;TGFA;FZD8;WNT16;IGF1R;SMARCA4;WNT11;DPF1;E2F1;HMOX1;E2F2;BAX;E2F3;BAK1;GSTT2B;WNT2
KEGG_2021_Human	Phospholipase D signaling pathway	21/148	7.600421e-01	9.999962e-01	0	0	8.665898e-01	2.377761e-01	PDGFRA;CXCL8;FCER1G;SYK;AVPR2;ADCY4;LPAR2;PDGFA;ADCY1;ADCY7;PIK3R5;ADCY5;GRM4;PDGFD;JMJD7-PLA2G4B;GRM8;KIT;AGTR1;DGKI;RAPGEF3;CYTH1
KEGG_2021_Human	Mineral absorption	8/60	7.654718e-01	9.999962e-01	0	0	8.066085e-01	2.155766e-01	TF;SLC31A1;MT1M;HMOX1;ATP1A2;ATP1B2;SLC26A6;FTL
KEGG_2021_Human	Endocrine and other factor-regulated calcium reabsorption	7/53	7.657606e-01	9.999962e-01	0	0	7.978771e-01	2.129420e-01	KL;PRKCB;AP2S1;ATP1A2;PTH1R;ATP1B2;ESR1
KEGG_2021_Human	Proteasome	6/46	7.672174e-01	9.999962e-01	0	0	7.865144e-01	2.084146e-01	PSMA5;PSMD14;IFNG;PSMD2;PSMD1;PSMB9
KEGG_2021_Human	Salmonella infection	36/249	7.736343e-01	9.999962e-01	0	0	8.853754e-01	2.272369e-01	CYFIP2;CXCL8;AHNAK;LEF1;ARPC5L;PIK3C2G;TUBA1C;CASP8;IRAK1;KIF5C;KIF5A;NCKAP1L;BAK1;CYTH1;DYNC2H1;ACTR3;ACTR2;TCF7L2;RIPK2;TUBB;IL18;TUBB4A;TUBB2B;PTPRC;ARPC3;RHOJ;CYCS;BAX;DYNLRB2;TLR6;PFN1;MYL9;GAPDH;RAB9B;MYD88;BIRC3
KEGG_2021_Human	Retinol metabolism	9/68	7.812461e-01	9.999962e-01	0	0	7.996889e-01	1.974153e-01	CYP27C1;DHRS9;ALDH1A2;ADH1A;CYP2S1;RDH5;LRAT;HSD17B6;CYP3A4
KEGG_2021_Human	Primary bile acid biosynthesis	2/17	7.817059e-01	9.999962e-01	0	0	6.992917e-01	1.722193e-01	CYP39A1;CYP46A1
KEGG_2021_Human	Pyruvate metabolism	6/47	7.852840e-01	9.999962e-01	0	0	7.672853e-01	1.854605e-01	LDHA;ADH1A;AKR1A1;ME3;ME2;ACACB
KEGG_2021_Human	Apelin signaling pathway	19/137	7.862441e-01	9.999962e-01	0	0	8.437834e-01	2.029197e-01	MYLK2;EGR1;SERPINE1;ITPR1;ADCY4;UCP1;PLAT;ADCY1;GNG11;ADCY7;RYR3;MYLK;PIK3R5;ADCY5;ACTA2;LIPE;GNG7;CAMK4;AGTR1
KEGG_2021_Human	Base excision repair	4/33	7.972319e-01	9.999962e-01	0	0	7.232538e-01	1.638963e-01	FEN1;NEIL3;PCNA;PARP1
KEGG_2021_Human	Shigellosis	35/246	8.021860e-01	9.999962e-01	0	0	8.687711e-01	1.914900e-01	CSF2;CXCL8;ARPC5L;ITPR1;CGAS;FOXO4;HK2;HK3;H3C13;CCL5;H3C12;H3C10;H3C2;H3C4;CYTH1;ACTR3;H3C8;ACTR2;RIPK2;IL18;SEPTIN6;DIAPH1;ARPC3;UBE2N;HCLS1;CYCS;BAX;PRKCQ;VDAC1;PFN1;PLCD3;MYL9;PLCD4;DOCK1;MYD88
KEGG_2021_Human	Valine, leucine and isoleucine degradation	6/48	8.022630e-01	9.999962e-01	0	0	7.489719e-01	1.650126e-01	IL4I1;HMGCS1;BCAT1;ACADS;HMGCLL1;AACS
KEGG_2021_Human	Fatty acid biosynthesis	2/18	8.084332e-01	9.999962e-01	0	0	6.555469e-01	1.394067e-01	ACSL3;ACACB
KEGG_2021_Human	Other glycan degradation	2/18	8.084332e-01	9.999962e-01	0	0	6.555469e-01	1.394067e-01	GLB1;MAN2B1
KEGG_2021_Human	Inflammatory mediator regulation of TRP channels	13/98	8.090249e-01	9.999962e-01	0	0	8.015384e-01	1.698665e-01	CAMK2B;NTRK1;TRPA1;PRKCB;CAMK2A;ITPR1;TRPV2;ADCY4;ADCY1;ADCY7;ADCY5;JMJD7-PLA2G4B;PRKCQ
KEGG_2021_Human	Folate biosynthesis	3/26	8.098603e-01	9.999962e-01	0	0	6.839773e-01	1.442464e-01	GCH1;AKR1B1;GGH
KEGG_2021_Human	MAPK signaling pathway	42/294	8.129837e-01	9.999962e-01	0	0	8.726793e-01	1.806832e-01	RASGRF1;PDGFA;TGFA;FASLG;FGF1;CACNA1F;STK4;FGF2;CACNA1E;RASGRP1;RELB;IGF1R;CACNA1G;NTF4;RPS6KA6;FGF9;IRAK1;PDGFD;STMN1;RAC2;MAP4K1;NTRK1;PDGFRA;HSPA8;ANGPT4;NTRK2;PRKCB;BDNF;CACNA2D1;IGF2;CACNA2D2;VEGFD;EFNA3;JMJD7-PLA2G4B;KIT;MAPKAPK2;MAPT;PTPN7;FGFR4;MYD88;FGF10;FGFR1
KEGG_2021_Human	Pentose and glucuronate interconversions	4/34	8.163475e-01	9.999962e-01	0	0	6.991036e-01	1.418587e-01	KL;AKR1A1;DHDH;AKR1B1
KEGG_2021_Human	AMPK signaling pathway	16/120	8.221324e-01	9.999962e-01	0	0	8.061229e-01	1.578822e-01	PFKFB4;IRS1;IRS2;SLC2A4;ACACB;ADRA1A;IGF1R;CCNA2;LIPE;PPP2R2C;CREB3L1;LEP;CREB3L2;LEPR;EIF4EBP1;CD36
KEGG_2021_Human	Drug metabolism	14/108	8.409772e-01	9.999962e-01	0	0	7.803732e-01	1.351534e-01	CDA;GSTM3;GSTM2;RRM2;MAOB;GSTO2;ADH1A;FMO2;CYP3A4;NME1;TYMP;TK1;GSTT2B;XDH
KEGG_2021_Human	Ovarian steroidogenesis	6/51	8.469575e-01	9.999962e-01	0	0	6.989153e-01	1.160932e-01	JMJD7-PLA2G4B;ADCY4;ADCY1;ADCY7;IGF1R;ADCY5
KEGG_2021_Human	Ubiquinone and other terpenoid-quinone biosynthesis	1/11	8.533511e-01	9.999962e-01	0	0	5.244611e-01	8.317127e-02	COQ2
KEGG_2021_Human	Notch signaling pathway	7/59	8.541269e-01	9.999962e-01	0	0	7.055616e-01	1.112498e-01	PTCRA;JAG2;TLE2;MAML2;HEY1;HEY2;DTX2
KEGG_2021_Human	Vasopressin-regulated water reabsorption	5/44	8.544252e-01	9.999962e-01	0	0	6.720644e-01	1.057334e-01	DYNC2H1;CREB3L1;CREB3L2;AVPR2;VAMP2
KEGG_2021_Human	Alanine, aspartate and glutamate metabolism	4/37	8.649455e-01	9.999962e-01	0	0	6.354350e-01	9.219449e-02	IL4I1;GPT2;GPT;ASPA
KEGG_2021_Human	Fc epsilon RI signaling pathway	8/68	8.719137e-01	9.999962e-01	0	0	6.987268e-01	9.577083e-02	CSF2;FCER1G;SYK;JMJD7-PLA2G4B;RAC2;BTK;LCP2;VAV1
KEGG_2021_Human	Growth hormone synthesis, secretion and action	15/119	8.753819e-01	9.999962e-01	0	0	7.555031e-01	1.005537e-01	IRS1;PRKCB;STAT1;ITPR1;ADCY4;IRS2;SSTR1;ADCY1;CACNA1F;ADCY7;ADCY5;SOCS1;CREB3L1;CREB3L2;IGFALS
KEGG_2021_Human	Metabolism of xenobiotics by cytochrome P450	9/76	8.779397e-01	9.999962e-01	0	0	7.038671e-01	9.162756e-02	GSTM3;GSTM2;GSTO2;ADH1A;AKR1C1;CYP2S1;DHDH;CYP3A4;GSTT2B
KEGG_2021_Human	beta-Alanine metabolism	3/30	8.801014e-01	9.999962e-01	0	0	5.825084e-01	7.439693e-02	AOC3;SMOX;ACADS
KEGG_2021_Human	Prion disease	37/273	8.862762e-01	9.999962e-01	0	0	8.204059e-01	9.904485e-02	C1QB;C1QA;NCF1;PSMD14;NCF2;ITPR1;CACNA1F;COX7A1;RYR3;TUBA1C;KIF5C;CREB3L1;PSMD2;CCL5;CREB3L2;KIF5A;RAC2;PSMD1;NCAM1;CYC1;EGR1;HSPA8;CAV2;TUBB;CAV1;CYBA;COX6C;GRIN2B;TUBB4A;PSMA5;TUBB2B;PPIF;CYCS;BAX;VDAC1;SLC25A5;C1QC
KEGG_2021_Human	Various types of N-glycan biosynthesis	4/39	8.908340e-01	9.999962e-01	0	0	5.990530e-01	6.924883e-02	RPN2;TUSC3;ALG3;B4GALNT3
KEGG_2021_Human	Epithelial cell signaling in Helicobacter pylori infection	8/70	8.912310e-01	9.999962e-01	0	0	6.761064e-01	7.785474e-02	ATP6V0B;CXCL8;PTPRZ1;CCL5;CSK;ATP6V0D2;JAM2;ATP6V1B1
KEGG_2021_Human	RIG-I-like receptor signaling pathway	8/70	8.912310e-01	9.999962e-01	0	0	6.761064e-01	7.785474e-02	IFIH1;CXCL10;CXCL8;CASP8;IRF7;IL12B;ISG15;IKBKE
KEGG_2021_Human	Lysine degradation	7/63	8.963980e-01	9.999962e-01	0	0	6.550078e-01	7.163874e-02	SUV39H2;COLGALT2;AADAT;SMYD1;AASS;DHTKD1;EZH2
KEGG_2021_Human	Non-homologous end-joining	1/13	8.965714e-01	9.999962e-01	0	0	4.369989e-01	4.771039e-02	FEN1
KEGG_2021_Human	GnRH signaling pathway	11/93	8.972913e-01	9.999962e-01	0	0	7.027234e-01	7.615747e-02	CAMK2B;EGR1;PRKCB;JMJD7-PLA2G4B;CAMK2A;ADCY4;ITPR1;ADCY1;CACNA1F;ADCY7;ADCY5
KEGG_2021_Human	Mannose type O-glycan biosynthesis	2/23	9.027747e-01	9.999962e-01	0	0	4.993155e-01	5.107114e-02	FUT9;POMK
KEGG_2021_Human	N-Glycan biosynthesis	5/50	9.197481e-01	9.999962e-01	0	0	5.822472e-01	4.870813e-02	ST6GAL1;ST6GAL2;RPN2;TUSC3;ALG3
KEGG_2021_Human	Tight junction	21/169	9.202152e-01	9.999962e-01	0	0	7.426910e-01	6.175305e-02	MAGI1;ACTR3;ACTR2;PCNA;ARPC5L;WAS;GATA4;CLDN11;CLDN5;TIAM1;TUBA1C;PPP2R2C;ARPC3;CLDN14;CLDN19;HCLS1;MYH11;AMOTL2;MYL9;MPDZ;JAM2
KEGG_2021_Human	Phosphatidylinositol signaling system	11/97	9.240895e-01	9.999962e-01	0	0	6.698782e-01	5.288445e-02	IPPK;PIP4P2;PRKCB;IMPA2;ITPKA;ITPR1;PIK3C2G;PLCD3;PLCD4;DGKI;MTMR7
KEGG_2021_Human	Peroxisome	9/82	9.247776e-01	9.999962e-01	0	0	6.457834e-01	5.050156e-02	NUDT7;PRDX1;CAT;IDH2;ACSL3;ABCD1;HAO2;HMGCLL1;XDH
KEGG_2021_Human	Propanoate metabolism	3/34	9.262410e-01	9.999962e-01	0	0	5.072250e-01	3.886399e-02	LDHA;ACACB;ACADS
KEGG_2021_Human	Fatty acid degradation	4/43	9.298612e-01	9.999962e-01	0	0	5.374834e-01	3.908576e-02	CPT2;ADH1A;ACSL3;ACADS
KEGG_2021_Human	Signaling pathways regulating pluripotency of stem cells	17/143	9.330064e-01	9.999962e-01	0	0	7.062470e-01	4.897344e-02	FZD8;LIFR;PAX6;INHBA;WNT16;FGF2;TBX3;IGF1R;BMP4;ACVR1C;WNT11;ID4;IL6ST;FGFR4;WNT2;JAK3;FGFR1
KEGG_2021_Human	Long-term depression	6/60	9.340011e-01	9.999962e-01	0	0	5.821165e-01	3.974559e-02	GRIA2;PRKCB;JMJD7-PLA2G4B;ITPR1;GRIA3;IGF1R
KEGG_2021_Human	Nicotinate and nicotinamide metabolism	3/35	9.348928e-01	9.999962e-01	0	0	4.913450e-01	3.307902e-02	PNP;CD38;NMNAT2
KEGG_2021_Human	Huntington disease	40/306	9.350947e-01	9.999962e-01	0	0	7.862160e-01	5.276099e-02	GRIA2;PSMD14;DNAH8;DNAH5;DNAH6;UCP1;ITPR1;SLC1A3;COX7A1;DNALI1;TUBA1C;CASP8;KIF5C;CREB3L1;PSMD2;CREB3L2;KIF5A;AP2S1;PSMD1;CYC1;GRIA3;TGM2;GRIA4;DNAH11;KCNJ10;DNAH17;BDNF;GPX3;TUBB;COX6C;GRIN2B;TUBB4A;PSMA5;TUBB2B;PPIF;CYCS;BAX;VDAC1;HAP1;SLC25A5
KEGG_2021_Human	Glucagon signaling pathway	12/107	9.373884e-01	9.999962e-01	0	0	6.613958e-01	4.276422e-02	CAMK2B;LDHA;CREB3L1;CREB3L2;CAMK2A;ITPR1;SLC2A1;SIK1;PYGM;SIK2;ACACB;GCK
KEGG_2021_Human	Endocytosis	32/252	9.404414e-01	9.999962e-01	0	0	7.606768e-01	4.671009e-02	ARF4;TFRC;ARPC5L;AGAP2;CXCR4;IL2RG;IGF1R;PSD2;KIF5C;PIP5KL1;KIF5A;AP2S1;CCR5;RAB11FIP4;CYTH1;ACTR3;PDGFRA;HSPA8;ACTR2;CAV2;CAV1;IQSEC3;ARAP2;EHD2;ACAP1;RAB31;ARPC3;IL2RA;IL2RB;FGFR4;SMAP2;FOLR1
KEGG_2021_Human	ErbB signaling pathway	9/85	9.417348e-01	9.999962e-01	0	0	6.201807e-01	3.723044e-02	CAMK2B;PRKCB;CAMK2A;EIF4EBP1;TGFA;ABL2;NRG1;NRG2;PAK5
KEGG_2021_Human	Coronavirus disease	29/232	9.440050e-01	9.999962e-01	0	0	7.471523e-01	4.305375e-02	CFD;C1QB;C1QA;CSF2;CXCL8;C5AR1;CGAS;C2;IFIH1;IRAK1;IL12B;CCL2;IKBKE;SYK;PRKCB;STAT1;MMP1;MMP3;ISG15;CXCL10;OAS1;OAS2;OAS3;AGTR1;TLR8;MASP2;IL6ST;MYD88;C1QC
KEGG_2021_Human	Collecting duct acid secretion	2/27	9.448037e-01	9.999962e-01	0	0	4.193250e-01	2.380846e-02	ATP6V0D2;ATP6V1B1
KEGG_2021_Human	Fatty acid elongation	2/27	9.448037e-01	9.999962e-01	0	0	4.193250e-01	2.380846e-02	ACOT7;ELOVL2
KEGG_2021_Human	Taste transduction	9/86	9.465903e-01	9.999962e-01	0	0	6.120898e-01	3.359693e-02	GABBR2;GABBR1;GRM4;PDE1C;ADCY4;PKD2L1;SCN2A;SCN3A;TAS1R3
KEGG_2021_Human	Gastric cancer	17/149	9.555661e-01	9.999962e-01	0	0	6.739023e-01	3.062975e-02	TCF7L2;LEF1;FZD8;FGF1;WNT16;FGF2;WNT11;FGF9;CCNE1;E2F1;E2F2;BAX;E2F3;BAK1;WNT2;RXRG;FGF10
KEGG_2021_Human	Hedgehog signaling pathway	5/56	9.576796e-01	9.999962e-01	0	0	5.135636e-01	2.220751e-02	BOC;PTCH2;LRP2;GLI3;CDON
KEGG_2021_Human	Wnt signaling pathway	19/166	9.618068e-01	9.999962e-01	0	0	6.761452e-01	2.633026e-02	CAMK2B;TCF7L2;TLE2;PRKCB;CAMK2A;LEF1;FZD8;WNT16;NFATC4;DKK4;FOSL1;VANGL1;WNT11;WIF1;RAC2;CCN4;RSPO3;LGR6;WNT2
KEGG_2021_Human	Chemical carcinogenesis	29/239	9.623322e-01	9.999962e-01	0	0	7.219426e-01	2.771936e-02	ADCY4;ADCY1;CACNA1F;CYP3A4;ADCY7;FGF2;ADCY5;RPS6KA6;FGF9;CREB3L1;CREB3L2;EIF4EBP1;E2F1;TNFSF11;KPNA2;GSTT2B;IKBKE;RXRG;GSTM3;GSTM2;CHRNB4;GSTO2;PRKCB;CDC6;ESR1;CDC25A;BIRC5;PGR;FGF10
KEGG_2021_Human	Choline metabolism in cancer	10/98	9.629151e-01	9.999962e-01	0	0	5.948821e-01	2.248064e-02	PDGFRA;PRKCB;PDGFD;JMJD7-PLA2G4B;EIF4EBP1;RAC2;WAS;PDGFA;HIF1A;DGKI
KEGG_2021_Human	Ascorbate and aldarate metabolism	2/30	9.642757e-01	9.999962e-01	0	0	3.743304e-01	1.361741e-02	KL;AKR1A1
KEGG_2021_Human	Pentose phosphate pathway	2/30	9.642757e-01	9.999962e-01	0	0	3.743304e-01	1.361741e-02	G6PD;ALDOC
KEGG_2021_Human	Sphingolipid metabolism	4/49	9.651569e-01	9.999962e-01	0	0	4.656521e-01	1.651417e-02	SPTLC3;GLB1;B4GALT6;SGPP2
KEGG_2021_Human	VEGF signaling pathway	5/59	9.697018e-01	9.999962e-01	0	0	4.849454e-01	1.492015e-02	PRKCB;JMJD7-PLA2G4B;SH2D2A;MAPKAPK2;RAC2
KEGG_2021_Human	Retrograde endocannabinoid signaling	16/148	9.724378e-01	9.999962e-01	0	0	6.340619e-01	1.772149e-02	GRIA2;KCNJ6;PRKCB;ITPR1;ADCY4;ADCY1;CACNA1F;GNG11;ADCY7;GABRG1;ADCY5;GNG7;SLC17A7;GABRD;GRIA3;GRIA4
KEGG_2021_Human	Pantothenate and CoA biosynthesis	1/21	9.744177e-01	9.999962e-01	0	0	2.620744e-01	6.791719e-03	BCAT1
KEGG_2021_Human	Colorectal cancer	8/86	9.746169e-01	9.999962e-01	0	0	5.369041e-01	1.380423e-02	TCF7L2;LEF1;RAC2;BIRC5;TGFA;BAX;CYCS;BAK1
KEGG_2021_Human	Prolactin signaling pathway	6/70	9.766507e-01	9.999962e-01	0	0	4.908675e-01	1.159732e-02	SOCS1;STAT1;IRF1;TNFSF11;ESR1;GCK
KEGG_2021_Human	Insulin signaling pathway	14/137	9.806094e-01	9.999962e-01	0	0	5.953474e-01	1.165756e-02	IRS1;IRS2;PYGM;SLC2A4;SORBS1;ACACB;HK2;GCK;LIPE;HK3;SOCS1;PPP1R3C;EIF4EBP1;SH2B2
KEGG_2021_Human	Chronic myeloid leukemia	6/76	9.880041e-01	9.999962e-01	0	0	4.486322e-01	5.414289e-03	CDKN2A;E2F1;E2F2;BAX;E2F3;BAK1
KEGG_2021_Human	Spinocerebellar ataxia	14/143	9.883307e-01	9.999962e-01	0	0	5.674526e-01	6.660693e-03	GRIA2;PSMD14;PRKCB;ITPR1;ATP2A3;GRIN2B;PSMA5;PSMD2;PPIF;PSMD1;CYCS;VDAC1;SLC25A5;GRIA3
KEGG_2021_Human	Endometrial cancer	4/58	9.885671e-01	9.999962e-01	0	0	3.878350e-01	4.459616e-03	TCF7L2;LEF1;BAX;BAK1
KEGG_2021_Human	Renal cell carcinoma	5/69	9.906066e-01	9.999962e-01	0	0	4.089283e-01	3.859399e-03	EGLN3;SLC2A1;TGFA;HIF1A;PAK5
KEGG_2021_Human	Serotonergic synapse	10/113	9.908428e-01	9.999962e-01	0	0	5.077925e-01	4.671393e-03	KCNJ6;MAOB;PRKCB;JMJD7-PLA2G4B;GNG7;ITPR1;CACNA1F;GNG11;RAPGEF3;ADCY5
KEGG_2021_Human	Arachidonic acid metabolism	4/61	9.922254e-01	9.999962e-01	0	0	3.673568e-01	2.867198e-03	PLA2G2D;GPX3;JMJD7-PLA2G4B;PLAAT3
KEGG_2021_Human	Steroid hormone biosynthesis	4/61	9.922254e-01	9.999962e-01	0	0	3.673568e-01	2.867198e-03	SRD5A1;AKR1C1;HSD17B6;CYP3A4
KEGG_2021_Human	Phototransduction	1/28	9.924676e-01	9.999962e-01	0	0	1.940482e-01	1.467174e-03	PDE6G
KEGG_2021_Human	Citrate cycle (TCA cycle)	1/30	9.946886e-01	9.999962e-01	0	0	1.806440e-01	9.620318e-04	IDH2
KEGG_2021_Human	Porphyrin and chlorophyll metabolism	2/43	9.949550e-01	9.999962e-01	0	0	2.554421e-01	1.291980e-03	EPRS1;HMOX1
KEGG_2021_Human	Sphingolipid signaling pathway	10/119	9.949809e-01	9.999962e-01	0	0	4.796682e-01	2.413557e-03	ABCC1;FCER1G;PPP2R2C;PRKCB;SPTLC3;RAC2;BAX;CTSD;S1PR4;SGPP2
KEGG_2021_Human	Autophagy	12/137	9.954789e-01	9.999962e-01	0	0	5.017580e-01	2.273662e-03	VMP1;IRS1;DAPK1;CTSL;ATG9B;ITPR1;IRS2;PRKCQ;HIF1A;CTSD;IGF1R;CTSB
KEGG_2021_Human	Parkinson disease	26/249	9.956166e-01	9.999962e-01	0	0	6.084733e-01	2.673049e-03	CAMK2B;MAOB;PSMD14;CAMK2A;ITPR1;COX7A1;RYR3;ADCY5;TUBA1C;KIF5C;PSMD2;KIF5A;PSMD1;CYC1;DRD2;TUBB;COX6C;TUBB4A;PSMA5;TUBB2B;PPIF;CYCS;BAX;VDAC1;MAPT;SLC25A5
KEGG_2021_Human	mTOR signaling pathway	14/154	9.956391e-01	9.999962e-01	0	0	5.225220e-01	2.283645e-03	SEC13;IRS1;PRKCB;FZD8;WNT16;IGF1R;SLC7A5;RPS6KA6;WNT11;TBC1D7;EIF4EBP1;WNT2;LPIN3;ATP6V1B1
KEGG_2021_Human	SNARE interactions in vesicular transport	1/33	9.968548e-01	9.999962e-01	0	0	1.636793e-01	5.156192e-04	VAMP2
KEGG_2021_Human	Nucleotide excision repair	2/47	9.972839e-01	9.999962e-01	0	0	2.326806e-01	6.328453e-04	PCNA;RFC4
KEGG_2021_Human	Non-alcoholic fatty liver disease	13/155	9.982251e-01	9.999962e-01	0	0	4.781578e-01	8.494382e-04	CXCL8;IRS1;IRS2;FASLG;COX6C;COX7A1;MLXIPL;CASP8;LEP;LEPR;CYCS;BAX;CYC1
KEGG_2021_Human	MicroRNAs in cancer	32/310	9.985407e-01	9.999962e-01	0	0	5.998684e-01	8.760130e-04	TRIM71;DNMT1;SLC45A3;TNXB;IRS1;CDCA5;PDGFA;IRS2;HOXD10;SOCS1;PLAU;STMN1;E2F1;HMOX1;E2F2;E2F3;BAK1;TP63;PDGFRA;ABCC1;MIR23B;PRKCB;CDKN2A;KIF23;CDC25C;MMP9;CDC25A;EFNA3;MIR145;CCNE1;SPRY2;EZH2
KEGG_2021_Human	Thermogenesis	22/232	9.986124e-01	9.999962e-01	0	0	5.464750e-01	7.587996e-04	KLB;NPR1;ADCY4;UCP1;BMP8A;BMP8B;ACSL3;ADCY1;COX6C;ADCY7;COX7A1;SMARCA4;ADCY5;LIPE;RPS6KA6;CPT2;CREB3L1;CREB3L2;DPF1;CYC1;PNPLA2;FGFR1
KEGG_2021_Human	Pathways of neurodegeneration	53/475	9.990567e-01	9.999962e-01	0	0	6.531284e-01	6.163635e-04	ATP2A3;FASLG;DNALI1;RYR3;TUBA1C;CASP8;KIF5C;PSMD2;KIF5A;PSMD1;PRKCB;GPX3;TUBB;WNT16;DKK4;PSMA5;TUBB2B;CAT;PPIF;VDAC1;HAP1;MAPT;SLC25A5;CAMK2B;GRIA2;TOMM40;PSMD14;DNAH8;DNAH5;CAMK2A;DNAH6;ITPR1;CACNA1F;COX7A1;WNT11;BAK1;CYC1;WNT2;GRIA3;GRIA4;PRPH;DNAH11;DNAH17;BDNF;FZD8;COX6C;GRIN2B;TUBB4A;CDK5;NOX4;CYCS;BAX;CDK5R1
KEGG_2021_Human	Mitophagy	3/68	9.993258e-01	9.999962e-01	0	0	2.414168e-01	1.628063e-04	ATG9B;E2F1;HIF1A
KEGG_2021_Human	Alzheimer disease	38/369	9.994280e-01	9.999962e-01	0	0	5.974941e-01	3.418393e-04	PSMD14;IRS1;ITPR1;ATP2A3;LPL;IRS2;CACNA1F;COX7A1;RYR3;TUBA1C;CASP8;WNT11;KIF5C;PSMD2;KIF5A;PSMD1;APOE;CYC1;WNT2;MME;TUBB;FZD8;COX6C;WNT16;GRIN2B;TUBB4A;DKK4;PSMA5;TUBB2B;CDK5;PPIF;NOX4;CYCS;VDAC1;MAPT;SLC25A5;GAPDH;CDK5R1
KEGG_2021_Human	Basal transcription factors	1/45	9.996116e-01	9.999962e-01	0	0	1.189543e-01	4.620647e-05	TAF13
